id,order,family,subfamily,genus,species,genome,host,sequence_name,submission_date
4502,Unassigned,Smacoviridae,,Porprismacovirus,Camel associated porprismacovirus 2,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-11-30
4503,Unassigned,Smacoviridae,,Porprismacovirus,Camel associated porprismacovirus 3,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-01
4504,Unassigned,Smacoviridae,,Porprismacovirus,Camel associated porprismacovirus 4,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-02
4505,Unassigned,Smacoviridae,,Porprismacovirus,Chimpanzee associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-03
4506,Unassigned,Smacoviridae,,Porprismacovirus,Chimpanzee associated porprismacovirus 2,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-04
4507,Unassigned,Smacoviridae,,Porprismacovirus,Gorilla associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-05
4508,Unassigned,Smacoviridae,,Porprismacovirus,Howler monkey associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-06
4509,Unassigned,Smacoviridae,,Porprismacovirus,Human associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-07
4510,Unassigned,Smacoviridae,,Porprismacovirus,Human associated porprismacovirus 2,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-08
4511,Unassigned,Smacoviridae,,Porprismacovirus,Lemur associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-09
4512,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-10
4513,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 2,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-11
4514,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 3,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-12
4515,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 4,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-13
4516,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 5,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-14
4517,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 6,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-15
4518,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 7,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-16
4519,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 8,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-17
4520,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 9,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-18
4521,Unassigned,Smacoviridae,,Porprismacovirus,Porcine associated porprismacovirus 10,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-19
4522,Unassigned,Smacoviridae,,Porprismacovirus,Rat associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-20
4523,Unassigned,Smacoviridae,,Porprismacovirus,Sheep associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-21
4524,Unassigned,Smacoviridae,,Porprismacovirus,Sheep associated porprismacovirus 2,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-22
4525,Unassigned,Smacoviridae,,Porprismacovirus,Sheep associated porprismacovirus 3,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-23
4526,Unassigned,Smacoviridae,,Porprismacovirus,Turkey associated porprismacovirus 1,ssDNA,Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-24
4527,Unassigned,Solemoviridae,,Polemovirus,Poinsettia latent virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-25
4528,Unassigned,Solemoviridae,,Sobemovirus,Artemisia virus A,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-26
4529,Unassigned,Solemoviridae,,Sobemovirus,Blueberry shoestring virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-27
4530,Unassigned,Solemoviridae,,Sobemovirus,Cocksfoot mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-28
4531,Unassigned,Solemoviridae,,Sobemovirus,Cymbidium chlorotic mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-29
4532,Unassigned,Solemoviridae,,Sobemovirus,Imperata yellow mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-30
4533,Unassigned,Solemoviridae,,Sobemovirus,Lucerne transient streak virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2004-12-31
4534,Unassigned,Solemoviridae,,Sobemovirus,Papaya lethal yellowing virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-01
4535,Unassigned,Solemoviridae,,Sobemovirus,Rice yellow mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-02
4536,Unassigned,Solemoviridae,,Sobemovirus,Rottboellia yellow mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-03
4537,Unassigned,Solemoviridae,,Sobemovirus,Ryegrass mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-04
4538,Unassigned,Solemoviridae,,Sobemovirus,Sesbania mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-05
4539,Unassigned,Solemoviridae,,Sobemovirus,Solanum nodiflorum mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-06
4540,Unassigned,Solemoviridae,,Sobemovirus,Southern bean mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-07
4541,Unassigned,Solemoviridae,,Sobemovirus,Southern cowpea mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-08
4542,Unassigned,Solemoviridae,,Sobemovirus,Sowbane mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-09
4543,Unassigned,Solemoviridae,,Sobemovirus,Soybean yellow common mosaic virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-10
4544,Unassigned,Solemoviridae,,Sobemovirus,Subterranean clover mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-11
4545,Unassigned,Solemoviridae,,Sobemovirus,Turnip rosette virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-12
4546,Unassigned,Solemoviridae,,Sobemovirus,Velvet tobacco mottle virus,ssRNA(+),Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-13
4547,Unassigned,Solinviviridae,,Invictavirus,Solenopsis invicta virus 3,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-14
4548,Unassigned,Solinviviridae,,Nyfulvavirus,Nylanderia fulva virus 1,ssRNA(+),Invertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-15
4549,Unassigned,Sphaerolipoviridae,,Alphasphaerolipovirus,Haloarcula hispanica icosahedral virus 2,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-16
4550,Unassigned,Sphaerolipoviridae,,Alphasphaerolipovirus,Haloarcula hispanica virus PH1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-17
4551,Unassigned,Sphaerolipoviridae,,Alphasphaerolipovirus,Haloarcula hispanica virus SH1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-18
4552,Unassigned,Sphaerolipoviridae,,Alphasphaerolipovirus,Haloarcula virus HCIV1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-19
4553,Unassigned,Sphaerolipoviridae,,Betasphaerolipovirus,Natrinema virus SNJ1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-20
4554,Unassigned,Sphaerolipoviridae,,Gammasphaerolipovirus,Thermus virus IN93,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-21
4555,Unassigned,Sphaerolipoviridae,,Gammasphaerolipovirus,Thermus virus P23-77,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-22
4556,Unassigned,Spiraviridae,,Alphaspiravirus,Aeropyrum coil-shaped virus,ssDNA(+),Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-23
4557,Unassigned,Tectiviridae,,Alphatectivirus,Pseudomonas virus PR4,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-24
4558,Unassigned,Tectiviridae,,Alphatectivirus,Pseudomonas virus PRD1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-25
4559,Unassigned,Tectiviridae,,Betatectivirus,Bacillus virus AP50,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-26
4560,Unassigned,Tectiviridae,,Betatectivirus,Bacillus virus Bam35,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-27
4561,Unassigned,Tectiviridae,,Betatectivirus,Bacillus virus GIL16,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-28
4562,Unassigned,Tectiviridae,,Betatectivirus,Bacillus virus Wip1,dsDNA,Bacteria,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-29
4563,Unassigned,Togaviridae,,Alphavirus,Aura virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-30
4564,Unassigned,Togaviridae,,Alphavirus,Barmah Forest virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-01-31
4565,Unassigned,Togaviridae,,Alphavirus,Bebaru virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-01
4566,Unassigned,Togaviridae,,Alphavirus,Cabassou virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-02
4567,Unassigned,Togaviridae,,Alphavirus,Chikungunya virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-03
4568,Unassigned,Togaviridae,,Alphavirus,Eastern equine encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-04
4569,Unassigned,Togaviridae,,Alphavirus,Eilat virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-05
4570,Unassigned,Togaviridae,,Alphavirus,Everglades virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-06
4571,Unassigned,Togaviridae,,Alphavirus,Fort Morgan virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-07
4572,Unassigned,Togaviridae,,Alphavirus,Getah virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-08
4573,Unassigned,Togaviridae,,Alphavirus,Highlands J virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-09
4574,Unassigned,Togaviridae,,Alphavirus,Madariaga virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-10
4575,Unassigned,Togaviridae,,Alphavirus,Mayaro virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-11
4576,Unassigned,Togaviridae,,Alphavirus,Middelburg virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-12
4577,Unassigned,Togaviridae,,Alphavirus,Mosso das Pedras virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-13
4578,Unassigned,Togaviridae,,Alphavirus,Mucambo virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-14
4579,Unassigned,Togaviridae,,Alphavirus,Ndumu virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-15
4580,Unassigned,Togaviridae,,Alphavirus,Onyong-nyong virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-16
4581,Unassigned,Togaviridae,,Alphavirus,Pixuna virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-17
4582,Unassigned,Togaviridae,,Alphavirus,Rio Negro virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-18
4583,Unassigned,Togaviridae,,Alphavirus,Ross River virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-19
4584,Unassigned,Togaviridae,,Alphavirus,Salmon pancreas disease virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-20
4585,Unassigned,Togaviridae,,Alphavirus,Semliki Forest virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-21
4586,Unassigned,Togaviridae,,Alphavirus,Sindbis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-22
4587,Unassigned,Togaviridae,,Alphavirus,Southern elephant seal virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-23
4588,Unassigned,Togaviridae,,Alphavirus,Tonate virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-24
4589,Unassigned,Togaviridae,,Alphavirus,Trocara virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-25
4590,Unassigned,Togaviridae,,Alphavirus,Una virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-26
4591,Unassigned,Togaviridae,,Alphavirus,Venezuelan equine encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-27
4592,Unassigned,Togaviridae,,Alphavirus,Western equine encephalitis virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-02-28
4593,Unassigned,Togaviridae,,Alphavirus,Whataroa virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-01
4594,Unassigned,Togaviridae,,Rubivirus,Rubella virus,ssRNA(+),Vertebrate,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-02
4595,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum leaf curl Buea betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-03
4596,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum leaf curl Cameroon betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-04
4597,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum yellow leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-05
4598,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum yellow vein betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-06
4599,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum yellow vein India betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-07
4600,Unassigned,Tolecusatellitidae,,Betasatellite,Ageratum yellow vein Sri Lanka betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-08
4601,Unassigned,Tolecusatellitidae,,Betasatellite,Alternanthera yellow vein betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-09
4602,Unassigned,Tolecusatellitidae,,Betasatellite,Andrographis yellow vein leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-10
4603,Unassigned,Tolecusatellitidae,,Betasatellite,Bhendi yellow vein mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-11
4604,Unassigned,Tolecusatellitidae,,Betasatellite,Cardiospermum yellow leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-12
4605,Unassigned,Tolecusatellitidae,,Betasatellite,Chili leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-13
4606,Unassigned,Tolecusatellitidae,,Betasatellite,Chili leaf curl Jaunpur betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-14
4607,Unassigned,Tolecusatellitidae,,Betasatellite,Chili leaf curl Sri Lanka betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-15
4608,Unassigned,Tolecusatellitidae,,Betasatellite,Cotton leaf curl Gezira betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-16
4609,Unassigned,Tolecusatellitidae,,Betasatellite,Cotton leaf curl Multan betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-17
4610,Unassigned,Tolecusatellitidae,,Betasatellite,Croton yellow vein mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-18
4611,Unassigned,Tolecusatellitidae,,Betasatellite,Eupatorium yellow vein betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-19
4612,Unassigned,Tolecusatellitidae,,Betasatellite,Eupatorium yellow vein mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-20
4613,Unassigned,Tolecusatellitidae,,Betasatellite,French bean leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-21
4614,Unassigned,Tolecusatellitidae,,Betasatellite,Hedyotis yellow mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-22
4615,Unassigned,Tolecusatellitidae,,Betasatellite,Honeysuckle yellow vein betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-23
4616,Unassigned,Tolecusatellitidae,,Betasatellite,Honeysuckle yellow vein mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-24
4617,Unassigned,Tolecusatellitidae,,Betasatellite,Malvastrum leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-25
4618,Unassigned,Tolecusatellitidae,,Betasatellite,Malvastrum leaf curl Guangdong betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-26
4619,Unassigned,Tolecusatellitidae,,Betasatellite,Mirabilis leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-27
4620,Unassigned,Tolecusatellitidae,,Betasatellite,Momordica yellow mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-28
4621,Unassigned,Tolecusatellitidae,,Betasatellite,Mungbean yellow mosaic betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-29
4622,Unassigned,Tolecusatellitidae,,Betasatellite,Okra leaf curl Oman betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-30
4623,Unassigned,Tolecusatellitidae,,Betasatellite,Papaya leaf curl betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-03-31
4624,Unassigned,Tolecusatellitidae,,Betasatellite,Papaya leaf curl China betasatellite,ssDNA,Plant or Fungi,"4219093 Porcine circovirus type 2-D, complete genome",2005-04-01
